label, filename, nodePair, NumberPacketsIn, NumberPacketsOut, Payload Length, protocol, avgTimeInterval
0,120,74.193.49.170;192.168.4.2,2,2,432,17,480.8039765
0,120,88.161.202.175;192.168.4.2,1,1,432,17,0.00030756
0,120,192.168.4.2;82.36.96.14,5,2,120.5714286,17,111.4068063
0,120,74.108.0.240;192.168.4.2,3,3,319.5,17,319.0293893
0,120,92.154.80.131;192.168.4.2,2,2,434.5,17,456.770077
0,120,24.214.230.197;192.168.4.2,3,3,94.5,17,331.3005518
0,120,125.194.16.9;192.168.4.2,3,3,321.1666667,17,301.1415904
0,120,192.168.4.2;121.222.8.178,1,1,183,17,0.206438541
0,120,192.168.4.2;78.120.226.29,1,1,183,17,0.077043056
0,120,75.191.175.111;192.168.4.2,2,2,263.25,17,484.6228073
0,120,192.168.4.2;121.223.128.96,1,1,183,17,0.160650969
0,120,192.168.4.2;2.126.89.12,1,1,183,17,0.070783973
0,120,192.168.4.2;71.236.202.155,1,1,183,17,0.083546042
0,120,192.168.4.2;70.66.201.207,1,0,99,17,0
0,120,114.163.94.236;192.168.4.2,4,5,396.1111111,17,206.5044808
0,120,173.216.153.40;192.168.4.2,2,2,432,17,587.6603882
0,120,98.250.80.246;192.168.4.2,1,1,94.5,17,0.000180006
0,120,184.41.2.15;192.168.4.2,2,2,305.25,17,8.347934484
0,120,98.233.1.60;192.168.4.2,1,1,94.5,17,0.000168443
0,120,88.173.143.99;192.168.4.2,1,1,434.5,17,0.000229478
0,120,67.204.234.201;192.168.4.2,1,1,432,17,0.000248551
0,120,108.6.206.214;192.168.4.2,1,1,94.5,17,0.000164986
0,120,91.86.91.23;192.168.4.2,1,1,432,17,0.000251412
0,120,216.222.179.41;192.168.4.2,1,1,432,17,0.000193
0,120,86.220.16.115;192.168.4.2,1,1,432,17,0.000436544
0,120,192.168.4.2;24.10.45.72,2,2,94.5,17,581.2280345
0,120,93.5.93.57;192.168.4.2,2,2,432,17,72.85844624
0,120,75.74.25.64;192.168.4.2,2,2,94.5,17,498.7835372
0,120,112.204.126.83;192.168.4.2,4,4,432,17,57.08123064
0,120,173.187.55.95;192.168.4.2,2,2,305.25,17,12.87169451
0,120,173.55.253.80;192.168.4.2,3,3,94.5,17,385.4100285
0,120,175.105.204.147;192.168.4.2,1,1,434.5,17,0.000407577
0,120,192.168.4.2;120.75.145.89,6,0,89,17,47.69533384
0,120,70.31.251.48;192.168.4.2,2,2,305.25,17,15.22451228
0,120,173.27.76.39;192.168.4.2,2,2,432,17,488.392519
0,120,87.64.65.112;192.168.4.2,2,2,263.25,17,462.2891487
0,120,24.49.237.88;192.168.4.2,1,1,94.5,17,0.000133514
0,120,173.185.9.161;192.168.4.2,4,4,284.25,17,117.4205561
0,120,71.163.129.57;192.168.4.2,6,6,432,17,164.4487839
0,120,71.225.49.243;192.168.4.2,1,1,432,17,0.000241518
0,120,211.135.54.251;192.168.4.2,1,1,432,17,0.00022006
0,120,173.74.197.46;192.168.4.2,1,1,432,17,0.000231981
0,120,118.14.141.197;192.168.4.2,1,1,434.5,17,0.000222445
0,120,72.240.101.122;192.168.4.2,3,3,432,17,212.961408
0,120,2.24.249.239;192.168.4.2,1,1,432,17,0.000259519
0,120,72.198.192.124;192.168.4.2,2,2,313.25,17,3.797657549
0,120,99.255.55.70;192.168.4.2,7,7,432,17,152.4126617
0,120,121.2.249.166;192.168.4.2,1,1,434.5,17,0.000428557
0,120,192.168.4.2;66.30.17.223,1,1,94.5,17,0.064201474
0,120,192.168.4.2;174.42.224.248,1,1,91,17,0.114999056
0,120,216.250.36.72;192.168.4.2,1,1,94.5,17,0.000163078
0,120,71.233.5.12;192.168.4.2,2,2,305.25,17,12.60283673
0,120,67.184.165.136;192.168.4.2,3,3,347.5,17,5.114238342
0,120,24.162.164.57;192.168.4.2,1,1,432,17,0.000257492
0,120,192.168.4.2;75.165.67.77,2,2,94.5,17,244.098736
0,120,122.26.67.245;192.168.4.2,3,3,434.5,17,303.9592888
0,120,218.221.231.96;192.168.4.2,1,1,434.5,17,0.000236988
0,120,72.23.207.40;192.168.4.2,1,1,94.5,17,0.000186563
0,120,110.233.74.20;192.168.4.2,1,1,434.5,17,0.000255585
0,120,99.112.44.14;192.168.4.2,2,2,434.5,17,448.533031
0,120,69.29.154.243;192.168.4.2,2,2,305.25,17,3.228820801
0,120,49.133.129.253;192.168.4.2,2,2,434.5,17,18.74041271
0,120,74.66.86.111;192.168.4.2,1,1,94.5,17,0.000279427
0,120,151.47.88.96;192.168.4.2,2,2,432,17,526.1450555
0,120,24.61.244.132;192.168.4.2,2,2,432,17,480.1930752
0,120,192.168.4.2;70.124.46.184,1,1,94.5,17,0.062953949
0,120,24.4.49.197;192.168.4.2,4,4,220.875,17,181.031481
0,120,93.12.23.204;192.168.4.2,2,2,313.25,17,6.402270019
0,120,121.108.14.196;192.168.4.2,6,6,264.5,17,131.3322481
0,120,96.232.172.23;192.168.4.2,2,2,432,17,64.10215324
0,120,94.170.81.90;192.168.4.2,1,1,432,17,0.000208974
0,120,58.188.108.93;192.168.4.2,1,1,434.5,17,0.000244498
0,120,75.154.104.84;192.168.4.2,4,4,368.625,17,45.21586227
0,120,98.252.174.49;192.168.4.2,2,2,434.5,17,457.5880855
0,120,24.52.166.109;192.168.4.2,2,2,313.25,17,12.73236555
0,120,67.173.16.91;192.168.4.2,2,2,305.25,17,13.034365
0,120,121.82.137.140;192.168.4.2,1,1,434.5,17,0.000231385
0,120,173.217.104.141;192.168.4.2,1,1,432,17,0.000233531
0,120,109.58.9.10;192.168.4.2,1,1,432,17,0.000419021
0,120,192.168.4.2;72.208.22.53,1,1,94.5,17,0.028586984
0,120,174.98.173.216;192.168.4.2,2,2,432,17,85.97414148
0,120,180.3.41.90;192.168.4.2,2,2,434.5,17,467.4276305
0,120,122.253.211.33;192.168.4.2,1,1,434.5,17,0.000223994
0,120,213.93.53.59;192.168.4.2,2,2,434.5,17,451.4930993
0,120,98.15.254.130;192.168.4.2,1,1,94.5,17,0.000183463
0,120,86.209.124.76;192.168.4.2,2,2,309.75,17,10.33394301
0,120,121.82.208.239;192.168.4.2,2,2,434.5,17,454.3901255
0,120,68.60.214.180;192.168.4.2,1,1,94.5,17,0.000174522
0,120,74.164.72.161;192.168.4.2,3,3,347.6666667,17,310.3493997
0,120,151.57.36.218;192.168.4.2,1,1,432,17,0.000270486
0,120,124.27.217.3;192.168.4.2,2,2,313.25,17,7.753942728
0,120,76.103.241.103;192.168.4.2,2,2,432,17,570.239089
0,120,24.200.9.181;192.168.4.2,4,4,432,17,243.2624682
0,120,76.124.160.241;192.168.4.2,1,1,432,17,0.000269532
0,120,68.62.218.59;192.168.4.2,1,1,432,17,0.000404596
0,120,114.17.152.169;192.168.4.2,3,3,434.5,17,300.8690573
0,120,67.182.34.240;192.168.4.2,3,3,432,17,326.0465477
0,120,99.173.136.203;192.168.4.2,3,3,263,17,11.91831036
0,120,125.198.78.118;192.168.4.2,2,2,434.5,17,448.3383663
0,120,68.234.115.95;192.168.4.2,3,3,352.8333333,17,0.469965021
0,120,89.158.141.254;192.168.4.2,1,1,432,17,0.000234008
0,120,24.247.25.87;192.168.4.2,2,2,432,17,521.3566067
0,120,98.238.188.164;192.168.4.2,2,2,432,17,2.764392018
0,120,76.177.134.149;192.168.4.2,2,2,305.25,17,5.708144248
0,120,68.12.252.175;192.168.4.2,2,2,432,17,465.292554
0,120,115.252.90.245;192.168.4.2,1,1,432,17,0.000258923
0,120,218.228.135.212;192.168.4.2,1,1,434.5,17,0.000370502
0,120,192.168.4.2;24.12.248.100,1,1,94.5,17,0.028392553
0,120,175.105.81.252;192.168.4.2,1,1,434.5,17,0.000231981
0,120,116.83.9.91;192.168.4.2,1,1,434.5,17,0.000226021
0,120,94.168.70.224;192.168.4.2,3,3,432,17,8.703256687
0,120,174.51.147.25;192.168.4.2,2,2,311.5,17,5.979513705
0,120,174.22.204.104;192.168.4.2,1,1,434.5,17,0.000383973
0,120,174.66.133.19;192.168.4.2,2,2,305.25,17,2.573602736
0,120,69.143.33.192;192.168.4.2,1,1,432,17,0.000216484
0,120,221.95.40.17;192.168.4.2,3,3,434.5,17,301.9332632
0,120,174.65.113.73;192.168.4.2,5,5,230.5,17,188.9458394
0,120,24.30.64.58;192.168.4.2,1,1,94.5,17,0.000154972
0,120,67.248.188.19;192.168.4.2,1,1,94.5,17,0.000175476
0,120,110.67.10.22;192.168.4.2,2,2,434.5,17,448.4930422
0,120,61.115.160.80;192.168.4.2,2,2,434.5,17,465.0004942
0,120,71.204.20.160;192.168.4.2,2,2,305.25,17,7.527313471
0,120,122.18.26.90;192.168.4.2,1,1,434.5,17,0.000234008
0,120,24.188.42.200;192.168.4.2,4,4,432,17,230.115757
0,120,84.100.47.102;192.168.4.2,1,1,94.5,17,0.000191927
0,120,98.244.166.210;192.168.4.2,4,4,432,17,243.8360955
0,120,114.187.81.76;192.168.4.2,2,2,434.5,17,1.138617039
0,120,216.30.199.42;192.168.4.2,2,2,305.25,17,13.49494672
0,120,24.57.157.117;192.168.4.2,1,1,94.5,17,0.000174999
0,120,24.166.43.166;192.168.4.2,1,1,432,17,0.000269532
0,120,99.199.195.60;192.168.4.2,1,1,434.5,17,0.000257015
0,120,58.183.191.24;192.168.4.2,1,1,434.5,17,0.000252485
0,120,69.245.176.77;192.168.4.2,4,4,309.375,17,200.3406501
0,120,24.140.53.1;192.168.4.2,1,1,94.5,17,0.00019598
0,120,108.6.225.141;192.168.4.2,2,2,306,17,15.15344077
0,120,68.54.133.36;192.168.4.2,3,3,207,17,334.052489
0,120,192.168.4.2;74.210.194.174,2,2,263.25,17,455.0395758
0,120,192.168.4.2;98.30.7.210,1,1,86,17,0.026288509
0,120,75.130.177.156;192.168.4.2,1,1,432,17,0.000255466
0,120,24.165.30.122;192.168.4.2,1,1,94.5,17,0.00020647
0,120,85.201.131.200;192.168.4.2,1,1,432,17,0.000256062
0,120,192.168.4.2;76.95.133.143,1,1,94.5,17,0.06636703
0,120,72.51.152.112;192.168.4.2,2,2,432,17,37.95332325
0,120,68.199.63.65;192.168.4.2,1,1,432,17,0.000262499
0,120,98.228.139.131;192.168.4.2,2,2,432,17,462.497038
0,120,184.152.74.114;192.168.4.2,1,1,94.5,17,0.000216484
0,120,124.100.52.99;192.168.4.2,2,2,434.5,17,444.5320212
0,120,173.18.104.200;192.168.4.2,2,2,432,17,541.4623322
0,120,122.251.226.7;192.168.4.2,2,2,434.5,17,450.528204
0,120,61.11.160.220;192.168.4.2,6,6,432,17,167.7680923
0,120,112.70.26.185;192.168.4.2,2,2,434.5,17,452.9156433
0,120,24.200.24.67;192.168.4.2,2,2,94.5,17,511.0982788
0,120,76.67.110.196;192.168.4.2,2,2,305.25,17,12.55513722
0,120,108.25.107.166;192.168.4.2,2,2,263.25,17,2.570170224
0,120,192.168.4.2;72.93.97.191,1,1,94.5,17,0.02159059
0,120,96.247.62.249;192.168.4.2,4,4,309.75,17,238.7415127
0,120,89.189.68.95;192.168.4.2,1,1,434.5,17,0.000187516
0,120,111.233.146.162;192.168.4.2,2,2,434.5,17,453.9923815
0,120,24.3.106.247;192.168.4.2,2,2,434.5,17,525.445283
0,120,24.30.26.58;192.168.4.2,2,2,432,17,60.86934376
0,120,192.168.4.2;182.164.28.172,6,3,98.33333333,11.66666667,29.34388677
0,120,68.150.46.158;192.168.4.2,1,1,432,17,0.000251055
0,120,125.103.196.87;192.168.4.2,2,2,434.5,17,443.2235237
0,120,68.225.78.98;192.168.4.2,1,1,94.5,17,0.000182986
0,120,192.168.4.2;79.92.241.243,6,0,89,17,49.79893684
0,120,174.61.160.195;192.168.4.2,1,1,432,17,0.000249982
0,120,192.168.4.2;69.137.179.206,1,1,94.5,17,0.069565415
0,120,82.250.209.191;192.168.4.2,2,2,263.25,17,11.13938773
0,120,67.190.210.254;192.168.4.2,2,2,305.25,17,2.93536675
0,120,173.26.40.196;192.168.4.2,2,2,432,17,523.0380302
0,120,219.167.159.69;192.168.4.2,3,3,433.6666667,17,300.4485869
0,120,98.254.89.185;192.168.4.2,1,1,432,17,0.000259995
0,120,24.7.18.150;192.168.4.2,1,1,432,17,0.000243068
0,120,97.82.45.65;192.168.4.2,1,1,94.5,17,0.000160933
0,120,67.62.182.90;192.168.4.2,3,3,432,17,1.152221998
0,120,88.176.41.63;192.168.4.2,1,1,432,17,0.000393987
0,120,192.168.4.2;66.229.56.235,1,1,94.5,17,0.035926938
0,120,68.88.57.26;192.168.4.2,1,1,94.5,17,0.000227451
0,120,178.117.249.155;192.168.4.2,1,1,432,17,0.000261068
0,120,99.184.223.174;192.168.4.2,3,3,347.6666667,17,1.723402301
0,120,70.117.150.228;192.168.4.2,2,2,305.25,17,15.16579473
0,120,114.171.132.127;192.168.4.2,2,2,434.5,17,451.10195
0,120,111.108.103.19;192.168.4.2,3,3,255.1666667,17,301.8933742
0,120,59.128.217.167;192.168.4.2,2,2,434.5,17,451.0857002
0,120,98.215.58.224;192.168.4.2,1,1,94.5,17,0.000143051
0,120,64.110.217.235;192.168.4.2,5,5,432,17,194.0934689
0,120,173.80.54.246;192.168.4.2,2,2,313.25,17,8.216882229
0,120,71.61.52.78;192.168.4.2,2,2,432,17,480.2154742
0,120,64.219.239.5;192.168.4.2,3,3,319.5,17,315.9481951
0,120,98.194.195.146;192.168.4.2,1,1,94.5,17,0.000198007
0,120,122.3.37.77;192.168.4.2,6,6,432,17,184.5495335
0,120,116.91.1.145;192.168.4.2,1,1,434.5,17,0.000222564
0,120,82.24.42.230;192.168.4.2,1,1,94.5,17,0.000265002
0,120,192.168.4.2;108.0.203.156,6,5,74,9.727272727,12.95806664
0,120,24.74.223.108;192.168.4.2,2,2,305.25,17,5.90841949
0,120,24.22.195.254;192.168.4.2,1,1,94.5,17,0.000404
0,120,192.168.4.2;72.203.129.104,2,2,94.5,17,480.8350278
0,120,69.123.110.57;192.168.4.2,4,4,203.875,17,230.0272079
0,120,68.112.18.234;192.168.4.2,2,2,94.5,17,508.851874
0,120,67.180.28.66;192.168.4.2,2,2,434.5,17,448.0596447
0,120,98.210.107.142;192.168.4.2,2,2,305.25,17,17.7478025
0,120,75.67.205.95;192.168.4.2,1,1,94.5,17,0.000349522
0,120,24.91.185.228;192.168.4.2,2,2,305.25,17,10.20479429
0,120,68.61.221.102;192.168.4.2,1,1,94.5,17,0.000153542
0,120,58.3.145.237;192.168.4.2,3,3,240.1666667,17,78.3642265
0,120,96.232.133.5;192.168.4.2,3,3,432,17,308.0752592
0,120,69.206.166.184;192.168.4.2,1,1,94.5,17,0.000203967
0,120,70.83.168.251;192.168.4.2,2,2,432,17,494.8101255
0,120,121.117.27.2;192.168.4.2,3,3,352.6666667,17,11.9529688
0,120,108.38.101.82;192.168.4.2,1,1,432,17,0.000262022
0,120,67.166.226.88;192.168.4.2,2,2,432,17,462.9916592
0,120,78.155.6.65;192.168.4.2,2,2,263.25,17,0.000128984
0,120,84.111.176.18;192.168.4.2,5,5,432,17,220.9788588
0,120,24.144.245.162;192.168.4.2,8,8,432,17,136.4719677
0,120,156.34.172.116;192.168.4.2,1,1,94.5,17,0.000193954
0,120,24.121.67.226;192.168.4.2,1,1,432,17,0.000262022
0,120,76.27.104.73;192.168.4.2,2,2,263.25,17,44.273
0,120,24.91.228.137;192.168.4.2,1,1,432,17,0.000196576
0,120,75.110.94.155;192.168.4.2,1,1,432,17,0.000254512
0,120,174.5.7.172;192.168.4.2,3,3,319.5,17,355.956668
0,120,70.140.28.130;192.168.4.2,2,2,434.5,17,350.8919365
0,120,69.143.154.76;192.168.4.2,1,1,432,17,0.000375032
0,120,76.11.150.27;192.168.4.2,2,2,305.25,17,7.771511734
0,120,92.4.151.92;192.168.4.2,1,1,434.5,17,0.00027144
0,120,24.57.112.215;192.168.4.2,2,2,432,17,482.5784585
0,120,98.236.28.105;192.168.4.2,4,4,432,17,238.1696861
0,120,78.250.142.72;192.168.4.2,2,2,263.25,17,5.44021976
0,120,96.18.117.155;192.168.4.2,1,1,432,17,0.000269413
0,120,64.188.221.69;192.168.4.2,2,2,432,17,490.9238903
0,120,69.37.39.245;192.168.4.2,2,2,305.25,17,5.522880495
0,120,98.82.79.147;192.168.4.2,2,2,263.25,17,75.2262013
0,120,79.168.177.2;192.168.4.2,1,1,432,17,0.000251055
0,120,71.7.151.226;192.168.4.2,1,1,432,17,0.000218034
0,120,65.172.209.83;192.168.4.2,2,2,434.5,17,449.0023553
0,120,122.251.229.19;192.168.4.2,3,3,434.5,17,304.5295312
0,120,70.170.67.182;192.168.4.2,2,2,305.25,17,5.230874717
0,120,192.168.4.2;121.73.50.101,2,2,90.25,17,179.110584
0,120,24.90.215.169;192.168.4.2,2,2,432,17,473.8376762
0,120,90.56.146.77;192.168.4.2,1,1,432,17,0.000238538
0,120,94.192.214.172;192.168.4.2,1,1,432,17,0.000221491
0,120,99.245.206.191;192.168.4.2,1,1,432,17,0.000200987
0,120,76.84.113.14;192.168.4.2,3,3,207,17,287.6428421
0,120,75.138.215.45;192.168.4.2,3,3,319.5,17,345.0500258
0,120,85.192.241.184;192.168.4.2,2,2,432,17,485.1162465
0,120,188.62.244.11;192.168.4.2,1,1,94.5,17,0.000175953
0,120,82.229.43.152;192.168.4.2,2,2,432,17,1.75410521
0,120,71.192.114.188;192.168.4.2,2,2,432,17,493.793575
0,120,67.172.105.37;192.168.4.2,2,2,432,17,493.1450842
0,120,63.228.61.134;192.168.4.2,2,2,94.5,17,479.5571237
0,120,24.143.239.159;192.168.4.2,2,2,305.25,17,13.28674853
0,120,88.62.44.66;192.168.4.2,1,1,94.5,17,0.000164986
0,120,124.186.106.56;192.168.4.2,1,1,432,17,0.000254989
0,120,64.188.180.15;192.168.4.2,3,3,263,17,8.581467152
0,120,108.17.141.250;192.168.4.2,2,2,94.5,17,7.907718718
0,120,114.134.229.242;192.168.4.2,2,2,434.5,17,0.097933292
0,120,93.21.219.175;192.168.4.2,1,1,432,17,0.000231385
0,120,210.229.93.228;192.168.4.2,1,1,434.5,17,0.00020659
0,120,124.214.152.213;192.168.4.2,1,1,434.5,17,0.000193954
0,120,111.217.103.126;192.168.4.2,2,2,434.5,17,522.736895
0,120,173.27.93.251;192.168.4.2,1,1,432,17,0.000252008
0,120,68.52.228.14;192.168.4.2,1,1,432,17,0.000250459
0,120,211.121.217.34;192.168.4.2,1,1,434.5,17,0.000187516
0,120,123.211.154.176;192.168.4.2,1,1,94.5,17,0.000184417
0,120,74.192.122.177;192.168.4.2,1,1,432,17,0.000213504
0,120,97.100.62.93;192.168.4.2,1,1,184,17,0.00022006
0,120,108.27.214.68;192.168.4.2,6,6,223.6666667,17,125.2937203
0,120,126.119.162.194;192.168.4.2,1,1,434.5,17,0.00021553
0,120,24.165.169.88;192.168.4.2,1,1,432,17,0.000327468
0,120,99.71.184.34;192.168.4.2,2,2,305.25,17,10.099473
0,120,90.53.194.185;192.168.4.2,2,2,311.5,17,5.49461925
0,120,96.48.58.89;192.168.4.2,1,1,94.5,17,0.000177026
0,120,14.97.116.124;192.168.4.2,1,1,432,17,0.000287056
0,120,74.129.232.188;192.168.4.2,2,2,305.25,17,12.6884135
0,120,58.3.156.57;192.168.4.2,2,2,434.5,17,455.8205402
0,120,192.168.4.2;99.192.95.246,2,2,94.5,17,343.0256302
0,120,81.167.102.93;192.168.4.2,3,3,319.5,17,323.115787
0,120,74.78.107.172;192.168.4.2,6,6,432,17,90.17463517
0,120,66.65.105.187;192.168.4.2,2,2,94.5,17,253.5448982
0,120,192.168.4.2;210.20.94.153,1,1,94.5,17,0.104669452
0,120,88.165.140.60;192.168.4.2,2,2,315,17,7.727772713
0,120,67.78.90.122;192.168.4.2,2,2,94.5,17,482.564829
0,120,86.73.79.233;192.168.4.2,1,1,94.5,17,0.000214458
0,120,24.74.178.154;192.168.4.2,1,1,432,17,0.000256062
0,120,74.193.222.52;192.168.4.2,1,1,432,17,0.000421047
0,120,192.168.4.2;220.237.235.160,2,1,92.66666667,17,3.682844321
0,120,173.24.85.173;192.168.4.2,2,2,434.5,17,453.3691422
0,120,75.74.220.70;192.168.4.2,2,2,313.5,17,3.366195261
0,120,99.229.2.197;192.168.4.2,1,1,94.5,17,0.000163436
0,120,180.18.89.43;192.168.4.2,1,1,434.5,17,0.000280499
0,120,76.88.250.7;192.168.4.2,3,3,432,17,321.7457232
0,120,67.86.169.94;192.168.4.2,1,1,432,17,0.000252008
0,120,75.164.158.128;192.168.4.2,2,2,305.25,17,3.556651771
0,120,75.65.10.195;192.168.4.2,2,2,314,17,17.5816915
0,120,192.168.4.2;173.69.30.110,1,1,183,17,0.021335006
0,120,192.168.4.2;70.52.93.95,1,1,183,17,0.02856195
0,120,192.168.4.2;68.14.13.95,1,1,183,17,0.021438479
0,120,192.168.4.2;76.209.122.150,1,1,183,17,0.038118005
0,120,192.168.4.2;219.91.246.70,1,1,113,9,0.144528985
0,120,192.168.4.2;109.155.117.62,1,1,259.5,17,0.098705411
0,120,192.168.4.2;99.236.56.118,1,1,183,17,0.023674488
0,120,192.168.4.2;71.126.18.40,1,0,99,17,0
0,120,192.168.4.2;98.242.154.156,1,1,183,17,0.035280943
0,120,192.168.4.2;79.35.206.104,1,1,183,17,0.087563992
0,120,192.168.4.2;98.68.140.152,1,0,99,17,0
0,120,192.168.4.2;182.239.145.170,1,0,99,17,0
0,120,76.83.249.214;192.168.4.2,2,2,432,17,474.3022447
0,120,71.75.10.217;192.168.4.2,2,2,434.5,17,451.7292932
0,120,68.56.138.174;192.168.4.2,4,4,199.875,17,165.7659835
0,120,118.152.57.72;192.168.4.2,2,2,94.5,17,480.7876083
0,120,98.181.6.219;192.168.4.2,7,7,432,17,145.0224193
0,120,192.168.4.2;59.180.90.132,1,0,99,17,0
0,120,192.168.4.2;96.51.87.206,1,1,77.5,9,0.062962413
0,120,192.168.4.2;92.26.169.249,1,0,99,17,0
0,120,71.61.149.66;192.168.4.2,1,1,94.5,17,0.000144005
0,120,223.133.11.156;192.168.4.2,3,3,434.5,17,301.8037417
0,120,203.136.9.173;192.168.4.2,2,2,304,17,15.26335126
0,120,71.210.198.232;192.168.4.2,2,2,434.5,17,451.1716045
0,120,192.168.4.2;58.111.85.163,1,0,99,17,0
0,120,192.168.4.2;184.153.20.141,1,0,99,17,0
0,120,75.3.139.16;192.168.4.2,2,2,313.25,17,12.82618803
0,120,65.32.129.243;192.168.4.2,1,1,94.5,17,0.000156999
0,120,98.196.148.185;192.168.4.2,3,3,432,17,13.57216732
0,120,75.158.165.88;192.168.4.2,1,1,94.5,17,0.000186443
0,120,68.104.204.178;192.168.4.2,1,1,432,17,0.000236034
0,120,72.87.144.160;192.168.4.2,1,1,94.5,17,0.000177979
0,120,218.222.78.42;192.168.4.2,1,1,434.5,17,0.00018847
0,120,175.108.32.28;192.168.4.2,1,1,434.5,17,0.000263572
0,120,192.168.4.2;67.240.154.136,1,0,99,17,0
0,120,192.168.4.2;99.88.119.177,1,0,99,17,0
0,120,192.168.4.2;66.87.11.5,1,0,99,17,0
0,120,111.233.64.166;192.168.4.2,1,1,434.5,17,0.000239015
0,120,110.74.84.184;192.168.4.2,1,1,434.5,17,0.000212431
0,120,24.65.73.145;192.168.4.2,2,2,313.25,17,8.353413999
0,120,192.168.4.2;50.38.49.214,1,0,99,17,0
0,120,192.168.4.2;121.219.19.97,1,1,183,17,0.15359056
0,120,192.168.4.2;96.30.228.32,1,0,99,17,0
0,120,24.91.66.122;192.168.4.2,1,1,432,17,0.000239015
0,120,173.62.189.63;192.168.4.2,2,2,305.25,17,12.71685696
0,120,192.168.4.2;180.234.87.61,1,0,109,17,0
0,120,192.168.4.2;82.245.247.17,1,0,109,17,0
0,120,192.168.4.2;173.173.111.62,1,0,109,17,0
0,120,192.168.4.2;70.161.234.22,4,0,94,17,5.320519745
0,120,192.168.4.2;81.67.172.170,1,0,109,17,0
0,120,192.168.4.2;70.191.250.198,1,0,109,17,0
0,120,192.168.4.2;72.189.98.37,3,0,89,17,6.689489047
0,120,192.168.4.2;173.18.182.241,1,0,109,17,0
0,120,173.54.106.46;192.168.4.2,2,2,94.5,17,492.7182338
0,120,192.168.4.2;70.45.159.100,1,1,123,9,0.629432559
0,120,203.133.141.81;192.168.4.2,2,2,304,17,8.067462265
0,120,192.168.4.2;76.111.18.65,1,1,77.5,9,0.057781458
0,120,192.168.4.2;125.204.149.175,1,1,113,9,0.110218048
0,120,192.168.4.2;188.113.75.83,1,1,123,9,0.070114017
0,120,79.86.17.86;192.168.4.2,1,1,94.5,17,0.000172496
0,120,174.110.219.216;192.168.4.2,4,4,178.875,17,117.2784621
0,120,192.168.4.2;69.247.197.212,1,0,109,17,0
0,120,192.168.4.2;24.129.83.19,1,0,109,17,0
0,120,211.125.28.116;192.168.4.2,3,3,434.5,17,306.5085827
0,120,76.88.43.233;192.168.4.2,1,1,94.5,17,0.000146031
0,120,221.254.50.217;192.168.4.2,2,2,434.5,17,457.4885315
0,120,74.96.170.195;192.168.4.2,1,1,94.5,17,0.000156522
0,120,98.250.148.215;192.168.4.2,3,3,235,17,76.62809551
0,120,99.192.79.52;192.168.4.2,1,1,432,17,0.000262022
0,120,192.168.4.2;209.124.250.196,1,1,183,17,0.035546899
0,120,192.168.4.2;87.207.13.99,1,1,183,17,0.073165059
0,120,192.168.4.2;24.45.22.172,1,0,99,17,0
0,120,192.168.4.2;24.126.251.176,1,0,99,17,0
0,120,192.168.4.2;98.251.222.140,1,0,109,17,0
0,120,192.168.4.2;122.22.54.94,1,0,109,17,0
0,120,76.108.8.160;192.168.4.2,1,1,432,17,0.000253558
0,120,192.168.4.2;93.23.241.104,1,1,123,9,1.579519987
0,120,121.93.20.164;192.168.4.2,2,2,264.5,17,120.2450917
0,120,98.233.64.164;192.168.4.2,2,2,313.25,17,15.30254549
0,120,192.168.4.2;216.14.241.60,1,1,183,17,0.076081514
0,120,192.168.4.2;70.189.32.135,1,0,99,17,0
0,120,192.168.4.2;68.75.160.34,1,1,183,17,0.043878913
0,120,192.168.4.2;24.211.163.111,1,0,109,17,0
0,120,192.168.4.2;71.202.38.37,1,0,99,17,0
0,120,192.168.4.2;24.36.32.91,1,1,183,17,3.597807527
0,120,192.168.4.2;199.126.24.74,1,1,432,17,0.045459986
0,120,192.168.4.2;81.191.17.221,1,0,109,17,0
0,120,67.193.206.70;192.168.4.2,3,3,240.3333333,17,65.44806218
0,120,192.168.4.2;68.3.194.166,1,0,109,17,0
0,120,192.168.4.2;70.181.105.108,1,0,109,17,0
0,120,24.77.203.88;192.168.4.2,2,2,305.25,17,12.77029794
0,120,192.168.4.2;84.98.112.54,1,1,123,9,1.575275421
0,120,192.168.4.2;74.128.168.126,1,0,109,17,0
0,120,77.84.23.170;192.168.4.2,1,1,94.5,17,0.00018847
0,120,114.187.56.218;192.168.4.2,2,2,434.5,17,450.9390563
0,120,174.117.251.251;192.168.4.2,1,1,94.5,17,0.000184417
0,120,69.126.145.136;192.168.4.2,1,1,432,17,0.000220895
0,120,223.133.2.205;192.168.4.2,4,4,434.5,17,253.7836434
0,120,192.168.4.2;60.240.245.182,1,0,99,17,0
0,120,192.168.4.2;216.96.35.51,2,2,432,17,305.440149
0,120,192.168.4.2;78.183.59.215,1,0,109,17,0
0,120,192.168.4.2;108.15.106.83,1,1,123,9,1.316205502
0,120,68.200.61.219;192.168.4.2,3,3,432,17,324.953337
0,120,192.168.4.2;66.130.246.121,1,0,99,17,0
0,120,192.168.4.2;75.95.78.202,1,1,183,17,0.067115426
0,120,192.168.4.2;66.66.23.211,1,1,183,17,0.035923004
0,120,192.168.4.2;70.66.48.112,1,0,109,17,0
0,120,192.168.4.2;72.209.140.31,1,1,183,17,0.027886987
